17128063	19154042	16150047	18147249
17128060	19154052	16150055	18147209
17128004	19154001	16150146	18147218
17128008	19154029	16150164	18147226
17128040	19154033	16116126	18147236
17128026	15150139	16116150	18147237
17150062	15116075	17116171	18154004
17150083	15116122	17116184	18154013
17150085	16116144	17116202	18154027
17150050	16116255	17116234	18154047
17116222	16128016	17128053	15116083
17116229	16128048	17128001	15116099
18116153	16128036	17128022	15116112
18116214	16128063	17128023	15116157
18116183	16128003	17128051	15116064
18116175	16128122	17150048	15116107
18116168	16150047	17150083	15128016
18116152	16150130	17150093	15128041
18128020	16150086	17150042	15128010
18128065	16150121	17116197	15128053
18128084	16150146	17116213	15128023
18128007	16116126	18116168	15128069
18128034	16116176	18116153	15150133
18128033	17116149	18116175	15150139
18150083	17116225	18116183	15116096
18150095	17116160	18116195	15116111
18150098	17116202	18116214	16116144
19116223	17116227	18128036	16116206
19116183	17128016	18128009	16128010
19116235	17128059	18128003	16128057
19116202	17128056	18128020	16128016
19116192	17128060	18128048	16128036
19116213	17128023	18128084	16128063
19128094	17128051	18150095	16150135
19128019	17150063	18150083	16150137
19128036	17150048	18150115	16150121
19128089	17150093	15109111	16150146
19128043	17150042	15109150	16150164
19128028	18116158	15109158	16116148
19128060	18116153	15109089	16116150
19150081	18116175	15109117	17116195
19150106	18116183	15109154	17116225
19150074	18116150	15109183	17116155
19150076	18116152	15123024	17116160
16109125	18128059	15123033	17116184
16109126	18128064	15152002	17128008
16109106	18128033	15152026	17128056
16109101	18128065	15109062	17128060
16109117	18128020	15109081	17128064
16123088	18128048	16109103	17128085
16123049	18150095	16109113	17128087
16123005	18150083	16109138	17150062
16123074	18150123	16109104	17150083
16123028	19116197	16109106	17150093
16152068	19116025	16109149	17150042
16152084	19116157	16123010	17116188
16109183	19116171	16123049	17116222
16109169	19116223	16123025	18116153
17109194	19116234	16123111	18116175
17109160	19128055	16123123	18116183
17109158	19128073	16123074	18116211
17123027	19128043	16152030	18116152
17123051	19128023	16152040	18116164
17123013	19128094	16109100	18128053
17152033	19128019	16109183	18128076
17109146	19128036	17109137	18128019
17109131	19150074	17109135	18128035
18109143	19150081	17109194	18128020
18109169	19150108	17123027	18128048
18109180	19150076	17123051	18150075
18109122	15109070	17123052	18150095
18109125	15109152	17152035	18150083
18121002	16109113	17109146	18150123
18121035	16109233	17109167	14109019
18123005	16109125	18109160	15109148
18123010	16109184	18109180	15109158
18123037	16109192	18109136	15109154
18123018	16109231	18109153	15109183
18159034	16123010	18109164	15109058
18159025	16123014	18109169	15109064
18159057	16123049	18121016	15109181
18159001	16123030	18121036	15123033
19109173	16123059	18123031	15123035
19109188	16123074	18123034	15152003
19109184	16152003	18123005	15152001
19109132	16152030	18123044	15152019
19109149	16109183	18159001	15109081
19109107	16109198	18159034	15109168
19121017	17109133	18159053	16109109
19121035	17109135	18159025	16109113
19123005	17109160	15110389	16109106
19123007	17109178	15110219	16109149
19123017	17123013	15110251	16109090
19137009	17123027	15110264	16109231
19137003	17123051	15110280	16123006
19159011	17152033	15110200	16123010
19159048	17109130	15110255	16123049
19159027	17109166	15110276	16123025
19159064	18109160	15110300	16123028
19159007	18109180	15110344	16123017
16110539	18109121	15110281	16123074
16110394	18109122	15110285	16152003
16110536	18109125	15110170	16152084
16110379	18109137	15110278	16109100
16110474	18121018	16110350	16109128
16110375	18121032	16110539	17109119
16110347	18123034	16110308	17109135
16110355	18123010	16110423	17109158
16110509	18123015	16110474	17109194
16110299	18123026	16110541	17123027
16110489	18159012	16110347	17123032
17110269	18159034	16110369	17123051
17110315	18159049	16110489	17152032
17110396	18159054	17110404	17109150
17110283	18159057	17110283	17109166
17110354	19109153	17110362	18109138
17110355	19109015	17110396	18109143
17133073	19109154	17110344	18109156
17133026	19109172	17110354	18109125
17133001	19109107	17110372	18109142
17133003	19109184	17110290	18109153
17110284	19121017	17133003	18121001
17110335	19121036	17133047	18121037
18110326	19123005	17133048	18123032
18110344	19123007	17133007	18123034
18110284	19123017	17133073	18123010
18110339	19137005	17110335	18123044
18110345	19159027	17110350	18159034
18110251	19159028	18110332	18159049
18110343	19159048	18110278	18159054
18110374	19159046	18110344	18159021
18110304	19159064	18110366	18159027
18110377	15110269	18110290	15110166
18110246	15110284	18110326	15110171
18133006	16110394	18110343	15110283
18133021	16110405	18110249	15110242
18133058	16110375	18110320	15110338
18133060	16110474	18110345	15110347
19110462	16110541	18110327	15110391
19110498	16110291	18133011	15110320
19110407	16110299	18133054	15110342
19110383	16110309	18133006	15110174
19110335	17110290	18133021	15110255
19110475	17110338	15119106	15110363
19110456	17110354	15119133	15110215
19110039	17110283	15119074	15110240
19110454	17110344	15119081	15110293
19110374	17110355	15119114	16110394
19110479	17110372	15141128	16110350
19110373	17110382	15141274	16110375
19110452	17110396	15141111	16110474
19110489	17133003	15141142	16110541
19133061	17133051	15141250	16110347
19133067	17133007	15141268	16110480
19133037	17133039	15141306	16110299
19133014	17133073	15141278	16110489
19133046	17110298	15141326	17110359
16119095	17110335	15150063	17110400
16119136	18110332	15141131	17110283
16119065	18110284	15141335	17110396
16119081	18110339	15141156	17110344
16129067	18110344	15141256	17110354
16129013	18110366	15142269	17110355
16129018	18110377	15142171	17110372
16129085	18110320	15142299	17110382
16141218	18110374	15142292	17133003
16141161	18110251	15142249	17133047
16141243	18110402	15142158	17133039
16141295	18128062	15142220	17133044
16141106	18133011	15142234	17133073
16141128	18133044	15142130	17110350
16141351	18133006	15142227	17110364
16141111	18133021	15142303	18110332
16141296	18133007	15142355	18110245
16142311	19110454	15142310	18110344
16142404	19110335	15142318	18110366
16142339	19110477	15142369	18110377
16142333	19110498	15151133	18110326
16142393	19110447	15151215	18110249
16151127	19110345	15151251	18110271
16151276	19110407	15151208	18110309
16151113	19110449	15151211	18110345
16151261	19110456	15151229	18110246
16151230	19110339	15151254	18110251
16151263	19110352	15151185	18133039
16141153	19110493	15151232	18133006
16141348	19110462	15151250	18133007
16142354	19110492	15141307	18133014
16142436	19133061	15141308	18133021
17119105	19133067	15142153	14141219
17119096	19133047	15142294	14141211
17119076	19133020	16119095	14141327
17119062	19133049	16119136	14142186
17129008	15141260	16119074	14142234
17129012	15141248	16119140	15119089
17129031	15142258	16129037	15119091
17129059	15142364	16129067	15119148
17141199	16119081	16129070	15119156
17141180	16119095	16129085	15119119
17141188	16119136	16141126	15119133
17141225	16119065	16141149	15119074
17142330	16129037	16141295	15119081
17142251	16129067	16141190	15141274
17142277	16129004	16141280	15141200
17142349	16129075	16141218	15141216
17142279	16141100	16141243	15141168
17142335	16141295	16141318	15141268
17142316	16141101	16141211	15141101
17142348	16141280	16141351	15141204
17151233	16141300	16142311	15141161
17151211	16141218	16142478	15141253
17151203	16141243	16142503	15141278
17151289	16141341	16142268	15141254
17151268	16141111	16142504	15141230
17151234	16141211	16151220	15141120
17151215	16141351	16151243	15141156
17151208	16142311	16151271	15141226
17141242	16142390	16151230	15141245
17141190	16142404	16151276	15142145
17142245	16142344	16151113	15142314
17142278	16142504	16141139	15142332
18119181	16151230	16141272	15142299
18119163	16151298	16142295	15142357
18119158	16151139	16142436	15142292
18119186	16151113	17119073	15142309
18119192	16151183	17119076	15142201
18129040	16151192	17119114	15142263
18129028	16141153	17119103	15142272
18129025	16141110	17129046	15142290
18129023	16142295	17129031	15142325
18142285	16142309	17129041	15142195
18142264	17119073	17129051	15142217
18142353	17119076	17141199	15142150
18142337	17119085	17141201	15142202
18142410	17119096	17141260	15151196
18142395	17129008	17141200	15151208
18142401	17129059	17141220	15151212
18142345	17129028	17142317	15151175
18142270	17129037	17142277	15151250
18142367	17141180	17142279	15151143
18142342	17141199	17142349	15151231
18142417	17141201	17142251	15151241
18151220	17141200	17142330	15151179
18151229	17141220	17142334	15151194
18151154	17142313	17142338	15151195
18151239	17142277	17151211	15141307
18151194	17142279	17151250	15141308
18151164	17142335	17151191	15142153
18151222	17142349	17151215	15142166
18151257	17142316	17151197	16119081
18161222	17142330	17151289	16119095
18161248	17142334	17151171	16119136
18161236	17142338	17151239	16119140
18161277	17151205	17141175	16129057
18161268	17151261	17141190	16129067
18161239	17151279	17142225	16129072
18161193	17151197	17142245	16129080
18161287	17151203	18119158	16141149
19119220	17151233	18119182	16141271
19119182	17151267	18119186	16141295
19119177	17151204	18119150	16141101
19119170	17141190	18119163	16141171
19119227	17142245	18119198	16141166
19119231	17142278	18129001	16141218
19129066	18119158	18129028	16141318
19129038	18119182	18129016	16141211
19129002	18119163	18129008	16141351
19129001	18119181	18129047	16141369
19142391	18119192	18142399	16142311
19142348	18119209	18142410	16142333
19142320	18129001	18142397	16142503
19142419	18129028	18142401	16142285
19142357	18129016	18142337	16142344
19142410	18129008	18142342	16142395
19142303	18142345	18142353	16151108
19142040	18142399	18142371	16151220
19142350	18142410	18142395	16151271
19142408	18142334	18142307	16151139
19142293	18142354	18142367	16151203
19142383	18142285	18142382	16151278
19151206	18142337	18151242	16151113
19151299	18142353	18151154	16141124
19151253	18142371	18151219	16141272
19151295	18142395	18151229	16142494
19151289	18142264	18151260	16142354
19151204	18142367	18151183	17119073
19151226	18142392	18151257	17119076
19151219	18151239	18151207	17119080
19151041	18151242	18161204	17119096
19161283	18151154	18161251	17119103
19161327	18151183	18161197	17129059
19161224	18151194	18161306	17129028
19161291	18151206	18161212	17129031
19161286	18151257	18161268	17129037
19161290	18151207	15109002	17141199
19161264	18161295	15109009	17141201
19161285	18161204	15109022	17141259
19161250	18161236	15110043	17141183
19342039	18161241	15110048	17141188
19342050	18161213	15116005	17141200
19342022	18161306	15116034	17142336
19342016	18161266	15116036	17142313
19342010	18161268	15116057	17142277
16109002	18161287	15124030	17142279
16109017	19119193	15124053	17142348
16109254	19119220	15125034	17142349
16109082	19119192	15125157	17142235
16110250	19119227	15125015	17142330
16110544	19119178	15141029	17142334
16110007	19129025	15141060	17151170
16110254	19129033	15141011	17151187
16110267	19129047	15141086	17151211
16110070	19129004	15141028	17151191
16110098	19142287	15142038	17151215
16110035	19142302	15142074	17151261
16110016	19142051	15142015	17151197
16110027	19142308	15142107	17151267
16110061	19142314	15142114	17151196
16110002	19142381	15142086	17141263
16116012	19142414	15142054	17141173
16116079	19142419	15143048	17142245
16116063	19142035	15143055	17142278
16116099	19142357	15143088	18119158
16116009	19142408	15143001	18119182
16119003	19142410	15143071	18119163
16124218	19151203	15143023	18119181
16124023	19151226	15110189	18119192
16124068	19151033	15144063	18119198
16124051	19151314	15144072	18145369
16124224	19151034	15144027	18161212
16125064	19151206	15144011	18161219
16125075	19151212	15144005	18161237
16125069	19151253	15145041	18161192
16125054	19151289	15145050	18161268
16141081	19161307	15145126	18161197
16141058	19161310	15145040	18161199
16141084	19161274	15145156	18161256
16141071	19161291	15145078	18161204
16142019	19161224	15145116	18161279
16142024	19161286	15145176	15109044
16142018	19161264	15145107	15109007
16142181	19161327	15145109	15109008
16142066	19161243	15145103	15109038
16142246	19342061	15145099	15110064
16142173	19342028	15146021	15110155
16142078	19342037	15146073	15110123
16142236	19342041	15146023	15110132
16142158	16109002	15146053	15110150
16142067	16109011	15146076	15110381
16142068	16109029	15146109	15110075
16142139	16109074	15146100	15110090
16142152	16110002	15146029	15110122
16143064	16110027	15146046	15116030
16143364	16110084	15147023	15116006
16143149	16110104	15147032	15116022
16143141	16110124	15147009	15116161
16143155	16110007	15147008	15116048
16143130	16110016	15148041	15119017
16143134	16110068	15148034	15119029
16143051	16110092	15148042	15119048
16143123	16110256	15148060	15119031
16144449	16110112	15149014	15124017
16144001	16110186	15149030	15124008
16144192	16116003	15150020	15124042
16144154	16116022	15151008	15124062
16144146	16116092	15151020	15125029
16144176	16116075	15151006	15125001
16144071	16116082	15151062	15125025
16144019	16119038	15151098	15125041
16144050	16119040	16109002	15127024
16144190	16124224	16109034	15141012
16145061	16124035	16109084	15141076
16145026	16124006	16109045	15141033
16145602	16124066	16110027	15141084
16145156	16131024	16110121	15141086
16145096	16124063	16110016	15141037
16145073	16125054	16110256	15142055
16145297	16125064	16110267	15142061
16145241	16125073	16110544	15142100
16145256	16125079	16110093	15142103
16145203	16141084	16110112	15142125
16145316	16141002	16110128	15142077
16145255	16142178	16110249	15142033
16145290	16142078	16110547	15142110
16145286	16142246	16116012	15142126
16145614	16142098	16116022	15143074
16145625	16142162	16116054	15143027
16145278	16142524	16116075	15143072
16146032	16142218	16116082	15143049
16146021	16142145	16119003	15143023
16146042	16142152	16119038	15143092
16146201	16142181	16124035	15144081
16124016	16142158	16131024	15144036
16146204	16132013	16124011	15144083
16146181	16142018	16124063	15144008
16146210	16142024	16124073	15144029
16146130	16142652	16125064	15144078
16146091	16143157	16125073	15144253
16146150	16143364	16125046	15145037
16146165	16143149	16125091	15145058
16147110	16143154	16141084	15145068
16141355	16143064	16142128	15145175
16147023	16143134	16142098	15145005
16147060	16143025	16142219	15145008
16147047	16143085	16128113	15145036
16147086	16143101	16142524	15145100
16148046	16143402	16142066	15145172
16148206	16143428	16141040	15145077
16148047	16143433	16142145	15145106
16148034	16144077	16142152	15145128
16149333	16144072	16142181	15145067
16149063	16144013	16142158	15146112
16149017	16144048	16142597	15146067
16149072	16144035	16142041	15146017
16149078	16144060	16142652	15146023
16149132	16144070	16143157	15146072
16149008	16144025	16143364	15146097
16150010	16144058	16143141	15146044
16150174	16144088	16143149	15146041
16151313	16144202	16143064	15146068
16151028	16145135	16143134	15147037
16151079	16145065	16143026	15147031
16151019	16145173	16143025	15147003
16151048	16145297	16143058	15147049
17109014	16145073	16143402	15147051
17109068	16145256	16143428	15148033
17109098	16145623	16143433	15148045
17109105	16145156	16144146	15148065
17109047	16145286	16144445	15148011
17109079	16145203	16144077	15148014
17109144	16145231	16144447	15149044
17110003	16145089	16144072	15149223
17110075	16145241	16144160	15149030
17110025	16145277	16144001	15149048
17110026	16145622	16144013	15149224
17110069	16145024	16144449	15150034
17110255	16145026	16144088	15150021
17110184	16145061	16144154	15150027
17110219	16146202	16145135	15150038
17145253	16146083	16145065	15151002
17110154	16146091	16145297	15151058
17110144	16146076	16145073	15151097
17110116	16146130	16145256	15151094
17110163	16146641	16145623	15151244
17110169	16146108	16145254	15151059
17110135	16146153	16145196	15151063
17116107	16146184	16145229	16109002
17116237	16146201	16145632	16109029
17116127	16146032	16145194	16109034
17116055	16146652	16145273	16109045
17116074	16146021	16145089	16109081
17116097	16147078	16145142	16110149
17116086	16141355	16145222	16110153
17116093	16147023	16145024	16110163
17119033	16147017	16145602	16110007
17119022	16147094	16145026	16110121
17119054	16147104	16146147	16110196
17124069	16148003	16146639	16146172
17124047	16148034	16146212	16110076
17124139	16148046	16146092	16110092
17124072	16148047	16146181	16110544
17124016	16149078	16146076	16110128
17124034	16149102	16146110	16110162
17124017	16149024	16146130	16110186
17124056	16149061	16146641	16110548
17124040	16149063	16146201	16116068
17124015	16149072	16146032	16116063
17110182	16149007	16146036	16116092
17125042	16150008	16146018	16116075
17125146	16150174	16147078	16116082
17125052	16151027	16147017	16116219
17125117	16151019	16147060	16119038
17125076	16151036	16147104	16119046
17125015	16151048	16147110	16124224
17125131	16151088	16148046	16124006
17141026	16151313	16148041	16131024
17141027	17109005	16127015	16124011
17141131	17109039	16149078	16124029
17141087	17109014	16149017	16124083
17141042	17109052	16149024	16125073
17141107	17109144	16149063	16125046
17142054	17109042	16149072	16125210
17141247	17109098	16150008	16125021
17142166	17110068	16150174	16141084
17141037	17110069	16151027	16141002
17142021	17110003	16151061	16142093
17142016	17110075	16151002	16142078
17142169	17110076	16151019	16142148
17142129	17110207	16151036	16142070
17142121	17110129	16151313	16142098
17142102	17110310	17109032	16142177
17142164	17110174	17109047	16142202
17142100	17110240	17109105	16142524
17142112	17110135	17109042	16142056
17142179	17110154	17109065	16142152
17143019	17110169	17109068	16142236
17143017	17110221	17109098	16142158
17143128	17110256	17110217	16132013
17143065	17116055	17110123	16142018
17143162	17116064	17110236	16142024
17143145	17116074	17110201	16142652
17143148	17125187	17110133	16143090
17143109	17116093	17110154	16143157
17143120	17116127	17110219	16143173
17143083	17116142	17110135	16143364
17144001	17116023	17110221	16143120
17144010	17116107	17110098	16143141
17144052	17116237	17110165	16143149
17144147	17119054	17110068	16143154
17144175	17119040	17110071	16143064
17149177	17119036	17110069	16143134
17144176	17124139	17110001	16143402
17144163	17124017	17110003	16143428
17144047	17124072	17116087	16143433
17144094	17124069	17116130	16144077
17144112	17124131	17116055	16144072
17145015	17124047	17116074	16144013
17145016	17124113	17116123	16144449
17145050	17124016	17116116	16144040
17145018	17124040	17116127	16144060
17145052	17124070	17116023	16144019
17145128	17151161	17116107	16144025
17145175	17125042	17116002	16144050
17145238	17110182	17119017	16144058
17145172	17125146	17119054	16144088
17145246	17125117	17119036	16144202
17145220	17125131	17124104	16145135
17145245	17125052	17124139	16145161
17145254	17125093	17124017	16145289
17145214	17125095	17124057	16145297
17145376	17141004	17124015	16145256
17145094	17141042	17124069	16145623
17145124	17141141	17124047	16145141
17146068	17141087	17124113	16145156
17146049	17141131	17124016	16145290
17146001	17141085	17151161	16145079
17146043	17141037	17125135	16145316
17146161	17141137	17125042	16145231
17146152	17142054	17125052	16145254
17146150	17141247	17110182	16145196
17146130	17142121	17125146	16145089
17146216	17142102	17125033	16145277
17146197	17142112	17125039	16145032
17146126	17142187	17125131	16145061
17146174	17142093	17141096	16145602
17146121	17142150	17141137	16124016
17146179	17142179	17141085	16146639
17146112	17142156	17141003	16146149
17147088	17142199	17142121	16146092
17147018	17142049	17142178	16146120
17147020	17142016	17142194	16146163
17147079	17142021	17142129	16146221
17147016	17143128	17142164	16146165
17147095	17143147	17142187	16146181
17147062	17143056	17142150	16146184
17147068	17143111	17142179	16146032
17148010	17143079	17142156	16146055
17148058	17143145	17142029	16146602
17148067	17143087	17142049	16147017
17148006	17143142	17142016	16147083
17148089	17143006	17143109	16147094
17149036	17143009	17143128	16147105
17149004	17143011	17143068	16147047
17149160	17144147	17143069	16147110
17149047	17144161	17143154	16148001
17149082	17144131	17143065	16148003
17149058	17149177	17143054	16148034
17149087	17144085	17143082	16148047
17149167	17144163	17143001	16149078
17149130	17144093	17143012	16149102
17149150	17144052	17144119	16149024
17150018	17144175	17144121	16149061
17150003	17144010	17144126	16149071
17151028	17144026	17144135	16149072
17151027	17145175	17144123	16149134
17151160	17145082	17144106	16149323
17151078	17145084	17144052	16150008
17151110	17145094	17144137	16150174
17145022	17145242	17144175	16151027
17151090	17145246	17144001	16151061
17151088	17145097	17144010	16151047
17151063	17145250	17145175	16151053
17151121	17145145	17145246	16151019
17151097	17145180	17145172	16151313
18109059	17145219	17145125	17109070
18109042	17145124	17145097	17109105
18109017	17145238	17145237	17109144
18109030	17145056	17145092	17109050
18109079	17145016	17145180	17109068
18109035	17145020	17145219	17109096
18110018	17145035	17145203	17109098
18110023	17110053	17145128	17110094
18110016	17146112	17145238	17110121
18110063	17146226	17145025	17110236
18110041	17146126	17145051	17110229
18110207	17146152	17145002	17110247
18110234	17146120	17145015	17110154
18110209	17146121	17110053	17110135
18110232	17146141	17146199	17110168
18110189	17146129	17146103	17110221
18110243	17146130	17146197	17110310
18110160	17146136	17146226	17110165
18110164	17146161	17146152	17110059
18110092	17146100	17146216	17110071
18110103	17146001	17146221	17110050
18110073	17146076	17146367	17110001
18110170	17146049	17146121	17110028
18116015	17146068	17146130	17110076
18116026	17147035	17146133	17116055
18116089	17147079	17146001	17116077
18116116	17147100	17146008	17116137
18116097	17147085	17146006	17116074
18116054	17147018	17146068	17116116
18116099	17147020	17146069	17116127
18116229	17147005	17147035	17116100
18116114	17147090	17147079	17116023
18119024	17148016	17147013	17116004
18119040	17148025	17147018	17116022
18119014	17148067	17147033	17119017
18119132	17148088	17147020	17119054
18119131	17148058	17147010	17119040
18119097	17148084	17147090	17119036
18119055	17149058	17148088	17124104
18119082	17149082	17148010	17124091
18124013	17149166	17148058	17124094
18124040	17149047	17125183	17124078
18124106	17149087	17149082	17124127
18124056	17149074	17149103	17124113
18124091	17149161	17149130	17124016
18124102	17149084	17149080	17124034
18124097	17149160	17149074	17124040
18124085	17149036	17149150	17124074
18124047	17149022	17149160	17125042
18124120	17150003	17149036	17110182
18124029	17150026	17149022	17125117
18125042	17151160	17150007	17125196
18125071	17151085	17150026	17125033
18125079	17151110	17151139	17125039
18125039	17151048	17145022	17125131
18125030	17151088	17151085	17125095
18125004	17151143	17151088	17125144
18142036	17151049	17151049	17141096
18142053	17151078	17151075	17141037
18142031	17151087	17151050	17141042
18142046	17151028	17151078	17141141
18142032	17151210	17151063	17141040
18142132	18109042	17151028	17141120
18142216	18109011	17151210	17141137
18142101	18109035	18109042	17141067
18142116	18109070	18109085	17141143
18142230	18109016	18109030	17141085
18142197	18109017	18109100	17141003
18142114	18109079	18109035	17141004
18142243	18110164	18109036	17142121
18142175	18110214	18109070	17142194
18142221	18110092	18110164	17142160
18142161	18110132	18110180	17142079
18142215	18110234	18110179	17142087
18143010	18110170	18110132	17142129
18143045	18110201	18110234	17142132
18143048	18110207	18110072	17142179
18143025	18110074	18110201	17142156
18143121	18110189	18110207	17149292
18143084	18110204	18110074	17142202
18143083	18110209	18110091	17142049
18143153	18110243	18110209	17142016
18143149	18110014	18110232	17142045
